DATE,DOW,METRIC_NAME,METRIC_VALUE,MR,X_BAR,MR_BAR,UNPL,LNPL,URL,SIGNAL_RULE_1,SIGNAL_RULE_2,SIGNAL_RULE_3,MR_SIGNAL,ANY_SIGNAL
2023-09-17,0,VISITORS,16241,2593,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,false,false,true
2023-09-24,0,VISITORS,16028,213,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,false,false,true
2023-10-01,0,VISITORS,21010,4982,14733.85,1583.69,18946.47,10521.22,5173.92,true,true,true,false,true
2023-10-08,0,VISITORS,20639,371,14733.85,1583.69,18946.47,10521.22,5173.92,true,true,true,false,true
2023-10-15,0,VISITORS,17356,3283,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,false,false,true
2023-10-22,0,VISITORS,18343,987,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,true,false,true
2023-10-29,0,VISITORS,19332,989,14733.85,1583.69,18946.47,10521.22,5173.92,true,true,true,false,true
2023-11-05,0,VISITORS,17546,1786,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,true,false,true
2023-11-12,0,VISITORS,17384,162,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,false,false,true
2023-11-19,0,VISITORS,17596,212,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,true,false,true
2023-11-26,0,VISITORS,18048,452,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,true,false,true
2023-12-03,0,VISITORS,18713,665,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,true,false,true
2023-12-10,0,VISITORS,20138,1425,14733.85,1583.69,18946.47,10521.22,5173.92,true,true,true,false,true
2023-12-17,0,VISITORS,19186,952,14733.85,1583.69,18946.47,10521.22,5173.92,true,true,true,false,true
2023-12-24,0,VISITORS,19655,469,14733.85,1583.69,18946.47,10521.22,5173.92,true,true,true,false,true
2023-12-31,0,VISITORS,17624,2031,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,true,false,true
2024-01-07,0,VISITORS,18051,427,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,true,false,true
2024-01-14,0,VISITORS,16724,1327,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,false,false,true
2024-01-21,0,VISITORS,17647,923,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,true,false,true
2024-01-28,0,VISITORS,17733,86,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,true,false,true
2024-02-04,0,VISITORS,17876,143,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,true,false,true
2024-02-11,0,VISITORS,18199,323,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,true,false,true
2024-02-18,0,VISITORS,19115,916,14733.85,1583.69,18946.47,10521.22,5173.92,true,true,true,false,true
2024-02-25,0,VISITORS,19612,497,14733.85,1583.69,18946.47,10521.22,5173.92,true,true,true,false,true
2024-03-03,0,VISITORS,21526,1914,14733.85,1583.69,18946.47,10521.22,5173.92,true,true,true,false,true
2024-03-10,0,VISITORS,24496,2970,14733.85,1583.69,18946.47,10521.22,5173.92,true,true,true,false,true
2024-03-17,0,VISITORS,22422,2074,14733.85,1583.69,18946.47,10521.22,5173.92,true,true,true,false,true
2024-03-24,0,VISITORS,20553,1869,14733.85,1583.69,18946.47,10521.22,5173.92,true,true,true,false,true
2024-03-31,0,VISITORS,20225,328,14733.85,1583.69,18946.47,10521.22,5173.92,true,true,true,false,true
2024-04-07,0,VISITORS,22222,1997,14733.85,1583.69,18946.47,10521.22,5173.92,true,true,true,false,true
2024-04-14,0,VISITORS,18413,3809,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,true,false,true
2024-04-21,0,VISITORS,16314,2099,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,false,false,true
2024-04-28,0,VISITORS,16917,603,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,false,false,true
2024-05-05,0,VISITORS,17417,500,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,false,false,true
2024-05-12,0,VISITORS,16596,821,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,false,false,true
2024-05-19,0,VISITORS,17454,858,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,false,false,true
2024-05-26,0,VISITORS,14808,2646,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,false,false,true
2024-06-02,0,VISITORS,15593,785,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,false,false,true
2024-06-09,0,VISITORS,14675,918,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,false,false,true
2024-06-16,0,VISITORS,12708,1967,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,false,false,true
2024-06-23,0,VISITORS,11102,1606,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,true,false,true
2024-06-30,0,VISITORS,11720,618,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,true,false,true
2024-07-07,0,VISITORS,10952,768,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,true,false,true
2024-07-14,0,VISITORS,10636,316,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,true,false,true
2024-07-21,0,VISITORS,11713,1077,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,true,false,true
2024-07-28,0,VISITORS,10333,1380,14733.85,1583.69,18946.47,10521.22,5173.92,true,true,true,false,true
2024-08-04,0,VISITORS,11623,1290,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,true,false,true
2024-08-11,0,VISITORS,10942,681,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,true,false,true
2024-08-18,0,VISITORS,11449,507,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,true,false,true
2024-08-25,0,VISITORS,11032,417,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,true,false,true
2024-09-01,0,VISITORS,11003,29,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,true,false,true
2024-09-08,0,VISITORS,11835,832,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,true,false,true
2024-09-15,0,VISITORS,12889,1054,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,false,false,true
2024-09-22,0,VISITORS,12051,838,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,false,false,true
2024-09-29,0,VISITORS,12170,119,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,false,false,true
2024-10-06,0,VISITORS,16802,4632,14733.85,1583.69,18946.47,10521.22,5173.92,false,false,false,false,false
2024-10-13,0,VISITORS,15295,1507,14733.85,1583.69,18946.47,10521.22,5173.92,false,false,false,false,false
2024-10-20,0,VISITORS,16567,1272,14733.85,1583.69,18946.47,10521.22,5173.92,false,false,false,false,false
2024-10-27,0,VISITORS,15062,1505,14733.85,1583.69,18946.47,10521.22,5173.92,false,false,false,false,false
2024-11-03,0,VISITORS,13995,1067,14733.85,1583.69,18946.47,10521.22,5173.92,false,false,false,false,false
2024-11-10,0,VISITORS,15374,1379,14733.85,1583.69,18946.47,10521.22,5173.92,false,false,false,false,false
2024-11-17,0,VISITORS,15858,484,14733.85,1583.69,18946.47,10521.22,5173.92,false,false,false,false,false
2024-11-24,0,VISITORS,16843,985,14733.85,1583.69,18946.47,10521.22,5173.92,false,false,false,false,false
2024-12-01,0,VISITORS,18798,1955,14733.85,1583.69,18946.47,10521.22,5173.92,false,false,false,false,false
2024-12-08,0,VISITORS,13274,5524,14733.85,1583.69,18946.47,10521.22,5173.92,false,false,false,true,true
2024-12-15,0,VISITORS,14189,915,14733.85,1583.69,18946.47,10521.22,5173.92,false,false,false,false,false
2024-12-22,0,VISITORS,13210,979,14733.85,1583.69,18946.47,10521.22,5173.92,false,false,false,false,false
2024-12-29,0,VISITORS,12865,345,14733.85,1583.69,18946.47,10521.22,5173.92,false,false,false,false,false
2025-01-05,0,VISITORS,14301,1436,14733.85,1583.69,18946.47,10521.22,5173.92,false,false,false,false,false
2025-01-12,0,VISITORS,14277,24,14733.85,1583.69,18946.47,10521.22,5173.92,false,false,false,false,false
2025-01-19,0,VISITORS,14008,269,14733.85,1583.69,18946.47,10521.22,5173.92,false,false,false,false,false
2025-01-26,0,VISITORS,14762,754,14733.85,1583.69,18946.47,10521.22,5173.92,false,false,false,false,false
2025-02-02,0,VISITORS,13919,843,14733.85,1583.69,18946.47,10521.22,5173.92,false,false,false,false,false
2025-02-09,0,VISITORS,14820,901,14733.85,1583.69,18946.47,10521.22,5173.92,false,false,false,false,false
2025-02-16,0,VISITORS,15289,469,14733.85,1583.69,18946.47,10521.22,5173.92,false,false,false,false,false
2025-02-23,0,VISITORS,19256,3967,14733.85,1583.69,18946.47,10521.22,5173.92,true,false,false,false,true
2025-03-02,0,VISITORS,15955,3301,14733.85,1583.69,18946.47,10521.22,5173.92,false,false,false,false,false
2025-03-09,0,VISITORS,13206,2749,14733.85,1583.69,18946.47,10521.22,5173.92,false,false,false,false,false
2025-03-16,0,VISITORS,14783,1577,14733.85,1583.69,18946.47,10521.22,5173.92,false,false,false,false,false
2025-03-23,0,VISITORS,12483,2300,14733.85,1583.69,18946.47,10521.22,5173.92,false,false,false,false,false
2025-03-30,0,VISITORS,14481,1998,14733.85,1583.69,18946.47,10521.22,5173.92,false,false,false,false,false
2025-04-06,0,VISITORS,14841,360,14733.85,1583.69,18946.47,10521.22,5173.92,false,false,false,false,false
2025-04-13,0,VISITORS,11799,3042,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,false,false,true
2025-04-20,0,VISITORS,12707,908,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,false,false,true
2025-04-27,0,VISITORS,13699,992,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,false,false,true
2025-05-04,0,VISITORS,9729,3970,14733.85,1583.69,18946.47,10521.22,5173.92,true,true,true,false,true
2025-05-11,0,VISITORS,9296,433,14733.85,1583.69,18946.47,10521.22,5173.92,true,true,true,false,true
2025-05-18,0,VISITORS,9103,193,14733.85,1583.69,18946.47,10521.22,5173.92,true,true,true,false,true
2025-05-25,0,VISITORS,9014,89,14733.85,1583.69,18946.47,10521.22,5173.92,true,true,true,false,true
2025-06-01,0,VISITORS,8521,493,14733.85,1583.69,18946.47,10521.22,5173.92,true,true,true,false,true
2025-06-08,0,VISITORS,8268,253,14733.85,1583.69,18946.47,10521.22,5173.92,true,true,true,false,true
2025-06-15,0,VISITORS,8313,45,14733.85,1583.69,18946.47,10521.22,5173.92,true,true,true,false,true
2025-06-22,0,VISITORS,7956,357,14733.85,1583.69,18946.47,10521.22,5173.92,true,true,true,false,true
2025-06-29,0,VISITORS,8533,577,14733.85,1583.69,18946.47,10521.22,5173.92,true,true,true,false,true
2025-07-06,0,VISITORS,13558,5025,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,false,false,true
2025-07-13,0,VISITORS,10107,3451,14733.85,1583.69,18946.47,10521.22,5173.92,true,true,true,false,true
2025-07-20,0,VISITORS,8299,1808,14733.85,1583.69,18946.47,10521.22,5173.92,true,true,true,false,true
2025-07-27,0,VISITORS,12486,4187,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,false,false,true
2025-08-03,0,VISITORS,7435,5051,14733.85,1583.69,18946.47,10521.22,5173.92,true,true,false,false,true
2025-08-10,0,VISITORS,14474,7039,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,false,true,true
2025-08-17,0,VISITORS,7617,6857,14733.85,1583.69,18946.47,10521.22,5173.92,true,true,true,true,true
2025-08-24,0,VISITORS,8937,1320,14733.85,1583.69,18946.47,10521.22,5173.92,true,true,true,false,true
2025-08-31,0,VISITORS,8069,868,14733.85,1583.69,18946.47,10521.22,5173.92,true,true,true,false,true
2025-09-07,0,VISITORS,8992,923,14733.85,1583.69,18946.47,10521.22,5173.92,true,true,true,false,true
2025-09-14,0,VISITORS,8390,602,14733.85,1583.69,18946.47,10521.22,5173.92,true,true,true,false,true
2025-09-21,0,VISITORS,8810,420,14733.85,1583.69,18946.47,10521.22,5173.92,true,true,true,false,true
2025-09-28,0,VISITORS,10920,2110,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,true,false,true
2025-10-05,0,VISITORS,8941,1979,14733.85,1583.69,18946.47,10521.22,5173.92,true,true,true,false,true
2025-10-12,0,VISITORS,9452,511,14733.85,1583.69,18946.47,10521.22,5173.92,true,true,true,false,true
2025-10-19,0,VISITORS,9085,367,14733.85,1583.69,18946.47,10521.22,5173.92,true,true,true,false,true
2025-10-26,0,VISITORS,10152,1067,14733.85,1583.69,18946.47,10521.22,5173.92,true,true,true,false,true
2025-11-02,0,VISITORS,9985,167,14733.85,1583.69,18946.47,10521.22,5173.92,true,true,true,false,true
2025-11-09,0,VISITORS,9757,228,14733.85,1583.69,18946.47,10521.22,5173.92,true,true,true,false,true
2025-11-16,0,VISITORS,10910,1153,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,true,false,true
2025-11-23,0,VISITORS,10825,85,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,true,false,true
2025-11-30,0,VISITORS,11212,387,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,true,false,true
2025-12-07,0,VISITORS,17419,6207,14733.85,1583.69,18946.47,10521.22,5173.92,false,false,false,true,true
2025-12-14,0,VISITORS,14306,3113,14733.85,1583.69,18946.47,10521.22,5173.92,false,false,false,false,false
2025-12-21,0,VISITORS,10878,3428,14733.85,1583.69,18946.47,10521.22,5173.92,false,false,true,false,true
2025-12-28,0,VISITORS,22407,11529,14733.85,1583.69,18946.47,10521.22,5173.92,true,false,true,true,true
2026-01-04,0,VISITORS,11289,11118,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,true,true,true
2026-01-11,0,VISITORS,13949,2660,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,false,false,true
2026-01-18,0,VISITORS,10145,3804,14733.85,1583.69,18946.47,10521.22,5173.92,true,true,true,false,true
2026-01-25,0,VISITORS,10684,539,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,true,false,true
2026-02-01,0,VISITORS,11535,851,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,true,false,true
2026-02-08,0,VISITORS,13974,2439,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,false,false,true
2026-02-15,0,VISITORS,10508,3466,14733.85,1583.69,18946.47,10521.22,5173.92,true,true,true,false,true
2026-02-22,0,VISITORS,11255,747,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,true,false,true
2026-03-01,0,VISITORS,10818,437,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,true,false,true
2026-03-08,0,VISITORS,13218,2400,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,false,false,true
2026-03-15,0,VISITORS,10628,2590,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,true,false,true
2026-03-22,0,VISITORS,10785,157,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,true,false,true
2026-03-29,0,VISITORS,12196,1411,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,false,false,true
2023-01-02,1,VISITORS,14326,,20159.77,2074.31,25677.43,14642.11,6776.76,true,false,false,false,true
2023-01-09,1,VISITORS,18671,4345,20159.77,2074.31,25677.43,14642.11,6776.76,false,false,false,false,false
2023-01-16,1,VISITORS,17132,1539,20159.77,2074.31,25677.43,14642.11,6776.76,false,false,false,false,false
2023-01-23,1,VISITORS,18230,1098,20159.77,2074.31,25677.43,14642.11,6776.76,false,false,false,false,false
2023-01-30,1,VISITORS,21677,3447,20159.77,2074.31,25677.43,14642.11,6776.76,false,false,false,false,false
2023-02-06,1,VISITORS,21007,670,20159.77,2074.31,25677.43,14642.11,6776.76,false,false,false,false,false
2023-02-13,1,VISITORS,19119,1888,20159.77,2074.31,25677.43,14642.11,6776.76,false,false,false,false,false
2023-02-20,1,VISITORS,18262,857,20159.77,2074.31,25677.43,14642.11,6776.76,false,false,false,false,false
2023-02-27,1,VISITORS,19974,1712,20159.77,2074.31,25677.43,14642.11,6776.76,false,false,false,false,false
2023-03-06,1,VISITORS,22432,2458,20159.77,2074.31,25677.43,14642.11,6776.76,false,true,false,false,true
2023-03-13,1,VISITORS,20519,1913,20159.77,2074.31,25677.43,14642.11,6776.76,false,true,false,false,true
2023-03-20,1,VISITORS,22426,1907,20159.77,2074.31,25677.43,14642.11,6776.76,false,true,false,false,true
2023-03-27,1,VISITORS,23105,679,20159.77,2074.31,25677.43,14642.11,6776.76,false,true,false,false,true
2023-04-03,1,VISITORS,21462,1643,20159.77,2074.31,25677.43,14642.11,6776.76,false,true,false,false,true
2023-04-10,1,VISITORS,20270,1192,20159.77,2074.31,25677.43,14642.11,6776.76,false,true,false,false,true
2023-04-17,1,VISITORS,22127,1857,20159.77,2074.31,25677.43,14642.11,6776.76,false,true,false,false,true
2023-04-24,1,VISITORS,23912,1785,20159.77,2074.31,25677.43,14642.11,6776.76,false,true,false,false,true
2023-05-01,1,VISITORS,20698,3214,20159.77,2074.31,25677.43,14642.11,6776.76,false,true,false,false,true
2023-05-08,1,VISITORS,22087,1389,20159.77,2074.31,25677.43,14642.11,6776.76,false,true,false,false,true
2023-05-15,1,VISITORS,22562,475,20159.77,2074.31,25677.43,14642.11,6776.76,false,true,false,false,true
2023-05-22,1,VISITORS,24773,2211,20159.77,2074.31,25677.43,14642.11,6776.76,false,true,false,false,true
2023-05-29,1,VISITORS,17554,7219,20159.77,2074.31,25677.43,14642.11,6776.76,false,false,false,true,true
2023-06-05,1,VISITORS,21149,3595,20159.77,2074.31,25677.43,14642.11,6776.76,false,false,false,false,false
2023-06-12,1,VISITORS,20528,621,20159.77,2074.31,25677.43,14642.11,6776.76,false,false,false,false,false
2023-06-19,1,VISITORS,20572,44,20159.77,2074.31,25677.43,14642.11,6776.76,false,false,false,false,false
2023-06-26,1,VISITORS,22600,2028,20159.77,2074.31,25677.43,14642.11,6776.76,false,false,false,false,false
2023-07-03,1,VISITORS,17655,4945,20159.77,2074.31,25677.43,14642.11,6776.76,false,false,false,false,false
2023-07-10,1,VISITORS,19108,1453,20159.77,2074.31,25677.43,14642.11,6776.76,false,false,false,false,false
2023-07-17,1,VISITORS,19785,677,20159.77,2074.31,25677.43,14642.11,6776.76,false,false,false,false,false
2023-07-24,1,VISITORS,15920,3865,20159.77,2074.31,25677.43,14642.11,6776.76,false,false,false,false,false
2023-07-31,1,VISITORS,19188,3268,20159.77,2074.31,25677.43,14642.11,6776.76,false,false,false,false,false
2023-08-07,1,VISITORS,20363,1175,20159.77,2074.31,25677.43,14642.11,6776.76,false,false,false,false,false
2023-08-14,1,VISITORS,19923,440,20159.77,2074.31,25677.43,14642.11,6776.76,false,false,false,false,false
2023-08-21,1,VISITORS,19623,300,20159.77,2074.31,25677.43,14642.11,6776.76,false,false,false,false,false
2023-08-28,1,VISITORS,19985,362,20159.77,2074.31,25677.43,14642.11,6776.76,false,false,false,false,false
2023-09-04,1,VISITORS,16027,3958,20159.77,2074.31,25677.43,14642.11,6776.76,false,false,false,false,false
2023-09-11,1,VISITORS,20329,4302,20159.77,2074.31,25677.43,14642.11,6776.76,false,true,false,false,true
2023-09-18,1,VISITORS,20876,547,20159.77,2074.31,25677.43,14642.11,6776.76,false,true,false,false,true
2023-09-25,1,VISITORS,22205,1329,20159.77,2074.31,25677.43,14642.11,6776.76,false,true,false,false,true
2023-10-02,1,VISITORS,28408,6203,20159.77,2074.31,25677.43,14642.11,6776.76,true,true,true,false,true
2023-10-09,1,VISITORS,25403,3005,20159.77,2074.31,25677.43,14642.11,6776.76,false,true,true,false,true
2023-10-16,1,VISITORS,23610,1793,20159.77,2074.31,25677.43,14642.11,6776.76,false,true,false,false,true
2023-10-23,1,VISITORS,25888,2278,20159.77,2074.31,25677.43,14642.11,6776.76,true,true,true,false,true
2023-10-30,1,VISITORS,26013,125,20159.77,2074.31,25677.43,14642.11,6776.76,true,true,true,false,true
2023-11-06,1,VISITORS,23869,2144,20159.77,2074.31,25677.43,14642.11,6776.76,false,true,true,false,true
2023-11-13,1,VISITORS,23738,131,20159.77,2074.31,25677.43,14642.11,6776.76,false,true,false,false,true
2023-11-20,1,VISITORS,23570,168,20159.77,2074.31,25677.43,14642.11,6776.76,false,true,false,false,true
2023-11-27,1,VISITORS,25129,1559,20159.77,2074.31,25677.43,14642.11,6776.76,false,true,true,false,true
2023-12-04,1,VISITORS,25679,550,20159.77,2074.31,25677.43,14642.11,6776.76,true,true,true,false,true
2023-12-11,1,VISITORS,25948,269,20159.77,2074.31,25677.43,14642.11,6776.76,true,true,true,false,true
2023-12-18,1,VISITORS,23892,2056,20159.77,2074.31,25677.43,14642.11,6776.76,false,true,true,false,true
2023-12-25,1,VISITORS,19050,4842,20159.77,2074.31,25677.43,14642.11,6776.76,false,false,false,false,false
2024-01-01,1,VISITORS,19806,756,20159.77,2074.31,25677.43,14642.11,6776.76,false,false,false,false,false
